"ANZ","CAM","CAN","CEE","CHI","FSU","JPK","MDE","NAF","SAM","SAS","SEA","SIS","SSA","USA","WEU"
12.0777485914359,-33.2421726895572,3.71902755868778,-6.67525726873856,-18.5405501505568,-12.6012238482402,-23.6563777220635,-26.2259314035864,-20.3498972771105,-10.8406186247719,-18.4866390224535,-11.8118444854116,-6.83808237184002,-11.3063130892308,-4.74440227162411,-11.8378648538744
37.4937062417873,-85.2691122908606,25.0983856786937,-15.5942609898802,-48.3424847830464,-32.1684922130659,-66.6482332278994,-63.5077189560486,-48.9647888720468,-29.9634608225914,-45.5237564308198,-27.4396625847329,-13.246401649668,-24.0606144639738,-15.6372581164434,-23.2219361635204
132.139527562309,-171.111030992388,191.620338637153,-24.575466226336,-112.533193561242,-92.7471481254179,-170.718383469093,-131.080729457112,-90.6891323056976,-85.9562716353166,-89.1128479671062,-45.7958202547911,-3.56082591796718,-28.3362670199323,-78.3772462007768,-19.0856072200651
