"ANZ","CAM","CAN","CEE","CHI","FSU","JPK","MDE","NAF","SAM","SAS","SEA","SIS","SSA","USA","WEU"
2.40327100709867,-1.72513040589114,0.505154521782719,1.2000635660154,0.0153198678877774,1.1423146532418,11.1911558594097,2.22376536189019,3.59088857800007,-3.15169007212583,0.839480945250496,0.628289873030743,2.16474661638814,1.50372815542846,-2.1312870646221,0.925845645045447
7.54181956555162,-10.7780879217085,7.15394250821381,-1.76945264179932,-3.43637216701303,-3.66061312466386,7.74808626950527,-8.95626405944427,-5.13531458805734,-9.22921513960368,-8.43175977277852,-2.59702978690227,-0.852933149830518,-3.09699707265096,-1.85576054533795,-2.39365689560595
16.401609040418,-18.8557427199261,13.4550285919897,-7.8452242102898,-4.21162817200139,-14.7545060587833,-0.799623176839804,-28.5903037888857,-21.6558183428924,-14.5395918731064,-29.4332694295138,-5.59268855098088,-6.34847364038609,-10.6659130003739,0.334496472010415,-5.05658008561534
