"ANZ","CAM","CAN","CEE","CHI","FSU","JPK","MDE","NAF","SAM","SAS","SEA","SIS","SSA","USA","WEU"
-6.27858147777311,4.00950481766441,8.80336694267706,7.50162500401635,5.60722965464692,9.03058736034865,19.8254459529603,14.6306347433793,7.64060334703414,2.74906917311523,1.33207050140435,3.77117745384276,1.55657414504186,1.006108285102,-1.91844416235742,8.92845516342353
-3.4132694168038,0.772247475215734,18.9063328790511,8.46652716003999,11.5724881460256,13.5444339511838,31.1284135092916,16.9937997104791,9.54866605059245,4.16728061200449,-0.578061475518204,5.49465981568843,2.12427109374127,2.05919206649842,-5.35696971131846,11.7972797972335
-1.62916150830581,-7.72008257841246,13.9108599434215,8.79541644831659,13.8914611240333,15.3067108023696,37.1629509492577,18.4290278504391,6.30126328828423,5.2609991056088,-7.90530680246533,3.39339929240402,-0.590215412676777,0.391014239893892,-5.69705029181461,13.8069172582655
